o1,c,o2
0.07871198568872988,0.1818181818181818,0.07871198568872988
0.07871198568872988,0.1322314049586777,0.01520572450805009
0.01520572450805009,0.01652892561983471,0.22450805008944547
0.22450805008944547,0.024793388429752067,0.167262969588551
0.167262969588551,0.743801652892562,0.10196779964221825
0.10196779964221825,0.01652892561983471,0.5635062611806799
0.5635062611806799,0.04132231404958678,0.3729874776386405
0.3729874776386405,0.01652892561983471,0.3917710196779965
0.3917710196779965,0.371900826446281,0.010733452593917713
0.010733452593917713,0.008264462809917356,0.19767441860465118
0.19767441860465118,0.0,0.05724508050089447
0.05724508050089447,0.39669421487603296,0.2719141323792487
0.2719141323792487,0.008264462809917356,0.12611806797853312
0.12611806797853312,0.01652892561983471,0.22898032200357785
0.22898032200357785,0.0,0.07602862254025045
0.07602862254025045,0.2975206611570248,0.042933810375670844
0.042933810375670844,0.04958677685950413,0.09838998211091235
0.09838998211091235,0.0,0.042933810375670844
0.042933810375670844,0.008264462809917356,0.014311270125223615
0.014311270125223615,0.033057851239669415,0.012522361359570662
0.012522361359570662,0.0,0.34257602862254033
0.34257602862254033,0.14876033057851237,0.19677996422182473
0.19677996422182473,0.3471074380165289,0.02862254025044723
0.02862254025044723,0.033057851239669415,0.22898032200357785
0.22898032200357785,0.0,0.025939177101967803
0.025939177101967803,0.14049586776859505,0.07245080500894455
0.07245080500894455,0.024793388429752067,0.0026833631484794278
0.0026833631484794278,0.008264462809917356,0.02057245080500895
0.02057245080500895,0.0,0.016100178890876567
0.016100178890876567,0.01652892561983471,0.017889087656529523
0.017889087656529523,0.033057851239669415,0.04203935599284438
0.04203935599284438,0.04958677685950413,0.6100178890876566
0.6100178890876566,0.23966942148760328,0.09570661896243292
0.09570661896243292,0.23966942148760328,0.06618962432915922
0.06618962432915922,0.01652892561983471,0.09481216457960645
0.09481216457960645,0.0,0.45438282647584977
0.45438282647584977,0.1652892561983471,0.1824686940966011
0.1824686940966011,0.08264462809917356,0.05724508050089447
0.05724508050089447,0.04132231404958678,0.0026833631484794278
0.0026833631484794278,0.08264462809917356,0.006261180679785332
0.006261180679785332,0.09917355371900827,0.0017889087656529521
0.0017889087656529521,0.05785123966942149,0.007155635062611808
0.007155635062611808,0.008264462809917356,0.008050089445438283
0.008050089445438283,0.04958677685950413,0.12164579606440072
0.12164579606440072,0.008264462809917356,0.6135957066189626
0.6135957066189626,0.024793388429752067,0.0026833631484794278
0.0026833631484794278,0.01652892561983471,0.03220035778175313
0.03220035778175313,0.06611570247933884,0.0026833631484794278
0.0026833631484794278,0.033057851239669415,0.003577817531305904
0.003577817531305904,0.0,0.00894454382826476
0.00894454382826476,0.033057851239669415,0.00894454382826476
0.00894454382826476,0.0,0.05635062611806799
0.05635062611806799,0.008264462809917356,0.003577817531305904
0.003577817531305904,0.09090909090909091,0.0053667262969588556
0.0053667262969588556,0.09090909090909091,0.012522361359570662
0.012522361359570662,0.08264462809917356,0.010733452593917713
0.010733452593917713,0.01652892561983471,0.011627906976744186
0.011627906976744186,0.0,0.0026833631484794278
0.0026833631484794278,0.2066115702479339,0.014311270125223615
0.014311270125223615,0.008264462809917356,0.17710196779964224
0.17710196779964224,0.10743801652892561,0.12880143112701253
0.12880143112701253,0.49586776859504134,0.009838998211091236
0.009838998211091236,0.21487603305785122,0.18157423971377462
0.18157423971377462,0.01652892561983471,0.03130590339892666
0.03130590339892666,0.04958677685950413,0.013416815742397139
0.013416815742397139,0.07438016528925619,0.19051878354203938
0.19051878354203938,0.024793388429752067,0.19856887298747766
0.19856887298747766,0.05785123966942149,0.08765652951699464
0.08765652951699464,0.01652892561983471,0.10733452593917713
0.10733452593917713,0.033057851239669415,0.04025044722719142
0.04025044722719142,0.04958677685950413,0.05992844364937389
0.05992844364937389,0.09090909090909091,0.07871198568872988
0.07871198568872988,0.09090909090909091,0.10733452593917713
0.10733452593917713,0.008264462809917356,0.21109123434704832
0.21109123434704832,0.09090909090909091,0.034883720930232565
0.034883720930232565,0.23966942148760328,0.25939177101967803
0.25939177101967803,0.4545454545454545,0.06350626118067978
0.06350626118067978,0.17355371900826447,0.15116279069767444
0.15116279069767444,0.04958677685950413,0.022361359570661904
0.022361359570661904,0.024793388429752067,0.014311270125223615
0.014311270125223615,0.24793388429752064,0.006261180679785332
0.006261180679785332,0.5206611570247934,0.22093023255813957
0.22093023255813957,0.0,0.372093023255814
0.372093023255814,0.10743801652892561,0.2316636851520573
0.2316636851520573,0.008264462809917356,0.034883720930232565
0.034883720930232565,0.47107438016528924,0.10912343470483006
0.10912343470483006,0.09917355371900827,0.21645796064400719
0.21645796064400719,0.024793388429752067,0.06171735241502684
0.06171735241502684,0.01652892561983471,0.33720930232558144
0.33720930232558144,0.07438016528925619,0.013416815742397139
0.013416815742397139,0.05785123966942149,0.30769230769230776
0.30769230769230776,0.04132231404958678,0.4355992844364938
0.4355992844364938,0.024793388429752067,0.03667262969588552
0.03667262969588552,0.0,0.09123434704830054
0.09123434704830054,0.21487603305785122,0.0026833631484794278
0.0026833631484794278,0.12396694214876033,0.0026833631484794278
0.0026833631484794278,0.04132231404958678,0.10822898032200359
0.10822898032200359,0.04132231404958678,0.12343470483005368
0.12343470483005368,0.04132231404958678,0.018783542039355998
0.018783542039355998,0.024793388429752067,0.034883720930232565
0.034883720930232565,0.008264462809917356,0.4463327370304115
0.4463327370304115,0.0,0.1153846153846154
0.1153846153846154,0.09917355371900827,0.009838998211091236
0.009838998211091236,0.22314049586776857,0.0026833631484794278
0.0026833631484794278,0.033057851239669415,0.11091234347048301
0.11091234347048301,0.07438016528925619,0.17173524150268338
0.17173524150268338,0.25619834710743805,0.19499105545617174
0.19499105545617174,0.21487603305785122,0.8872987477638642
0.8872987477638642,0.05785123966942149,0.17084078711985692
0.17084078711985692,0.008264462809917356,0.003577817531305904
0.003577817531305904,0.14049586776859505,0.4686940966010734
0.4686940966010734,0.033057851239669415,0.22182468694096605
0.22182468694096605,0.1322314049586777,0.05635062611806799
0.05635062611806799,0.2975206611570248,0.006261180679785332
0.006261180679785332,0.14049586776859505,0.016994633273703045
0.016994633273703045,0.1818181818181818,0.008050089445438283
0.008050089445438283,0.6859504132231405,0.0017889087656529521
0.0017889087656529521,0.1322314049586777,0.003577817531305904
0.003577817531305904,0.19008264462809918,0.0017889087656529521
0.0017889087656529521,0.4876033057851239,0.006261180679785332
0.006261180679785332,0.09090909090909091,0.02057245080500895
0.02057245080500895,0.23966942148760328,0.004472271914132381
0.004472271914132381,0.2975206611570248,0.017889087656529523
0.017889087656529523,0.06611570247933884,0.0017889087656529521
0.0017889087656529521,0.024793388429752067,0.0053667262969588556
0.0053667262969588556,0.10743801652892561,0.013416815742397139
0.013416815742397139,0.39669421487603296,0.004472271914132381
0.004472271914132381,0.33884297520661155,0.0017889087656529521
0.0017889087656529521,0.024793388429752067,0.00894454382826476
0.00894454382826476,0.01652892561983471,0.004472271914132381
0.004472271914132381,0.3305785123966942,0.003577817531305904
0.003577817531305904,0.1983471074380165,0.00894454382826476
0.00894454382826476,0.5371900826446281,0.000894454382826476
0.000894454382826476,0.10743801652892561,0.012522361359570662
0.012522361359570662,0.08264462809917356,0.0017889087656529521
0.0017889087656529521,0.1652892561983471,0.025939177101967803
0.025939177101967803,0.19008264462809918,0.013416815742397139
0.013416815742397139,0.884297520661157,0.0026833631484794278
0.0026833631484794278,0.05785123966942149,0.003577817531305904
0.003577817531305904,0.1983471074380165,0.008050089445438283
0.008050089445438283,0.25619834710743805,0.004472271914132381
0.004472271914132381,0.09090909090909091,0.0017889087656529521
0.0017889087656529521,0.9917355371900827,0.004472271914132381
0.004472271914132381,0.71900826446281,0.003577817531305904
0.003577817531305904,0.024793388429752067,0.003577817531305904
0.003577817531305904,0.8099173553719008,0.0053667262969588556
0.0053667262969588556,0.04958677685950413,0.00894454382826476
0.00894454382826476,0.28099173553719003,0.003577817531305904
0.003577817531305904,0.5454545454545454,0.22540250447227192
0.22540250447227192,0.07438016528925619,0.16100178890876568
0.16100178890876568,0.04132231404958678,0.16636851520572454
0.16636851520572454,0.30578512396694213,0.08855098389982112
0.08855098389982112,0.01652892561983471,0.05277280858676208
0.05277280858676208,0.04132231404958678,0.03756708407871199
0.03756708407871199,0.09090909090909091,0.016994633273703045
0.016994633273703045,0.024793388429752067,0.050089445438282656
0.050089445438282656,0.06611570247933884,0.03398926654740609
0.03398926654740609,0.0,0.11001788908765654
0.11001788908765654,0.11570247933884296,0.0
0.0,0.033057851239669415,0.017889087656529523
0.017889087656529523,0.10743801652892561,0.1735241502683363
0.1735241502683363,0.09090909090909091,0.9991055456171738
0.9991055456171738,0.01652892561983471,0.1565295169946333
0.1565295169946333,0.008264462809917356,0.12432915921288015
0.12432915921288015,0.008264462809917356,0.2906976744186047
0.2906976744186047,0.01652892561983471,0.3139534883720931
0.3139534883720931,0.0,0.034883720930232565
0.034883720930232565,0.07438016528925619,0.03577817531305904
0.03577817531305904,0.008264462809917356,0.7719141323792488
0.7719141323792488,0.07438016528925619,0.11717352415026834
0.11717352415026834,0.0,0.11180679785330949
0.11180679785330949,0.23140495867768596,0.09391771019677997
0.09391771019677997,0.07438016528925619,0.043828264758497326
0.043828264758497326,0.0,0.01520572450805009
0.01520572450805009,0.17355371900826447,0.14490161001788912
0.14490161001788912,0.01652892561983471,0.10465116279069768
0.10465116279069768,0.024793388429752067,0.018783542039355998
0.018783542039355998,0.01652892561983471,0.007155635062611808
0.007155635062611808,0.01652892561983471,0.1368515205724508
0.1368515205724508,0.0,0.0053667262969588556
0.0053667262969588556,0.23966942148760328,0.07781753130590341
0.07781753130590341,0.19008264462809918,0.07871198568872988
0.07871198568872988,0.1322314049586777,0.01520572450805009
0.01520572450805009,0.008264462809917356,0.22540250447227192
0.22540250447227192,0.024793388429752067,0.167262969588551
0.167262969588551,0.743801652892562,0.10196779964221825
0.10196779964221825,0.01652892561983471,0.5635062611806799
0.5635062611806799,0.04132231404958678,0.3729874776386405
0.3729874776386405,0.01652892561983471,0.3917710196779965
0.3917710196779965,0.371900826446281,0.010733452593917713
0.010733452593917713,0.008264462809917356,0.19767441860465118
0.19767441860465118,0.0,0.05724508050089447
0.05724508050089447,0.38842975206611574,0.2728085867620752
0.2728085867620752,0.0,0.12611806797853312
0.12611806797853312,0.024793388429752067,0.22808586762075136
0.22808586762075136,0.0,0.07692307692307694
0.07692307692307694,0.2975206611570248,0.042933810375670844
0.042933810375670844,0.04958677685950413,0.09838998211091235
0.09838998211091235,0.0,0.042933810375670844
0.042933810375670844,0.0,0.01520572450805009
0.01520572450805009,0.024793388429752067,0.013416815742397139
0.013416815742397139,0.0,0.34257602862254033
0.34257602862254033,0.14876033057851237,0.19677996422182473
0.19677996422182473,0.3471074380165289,0.02862254025044723
0.02862254025044723,0.033057851239669415,0.22898032200357785
0.22898032200357785,0.0,0.025939177101967803
0.025939177101967803,0.14049586776859505,0.07245080500894455
0.07245080500894455,0.024793388429752067,0.0017889087656529521
0.0017889087656529521,0.01652892561983471,0.019677996422182473
0.019677996422182473,0.008264462809917356,0.016100178890876567
0.016100178890876567,0.01652892561983471,0.017889087656529523
0.017889087656529523,0.033057851239669415,0.041144901610017895
0.041144901610017895,0.05785123966942149,0.6100178890876566
0.6100178890876566,0.23966942148760328,0.09570661896243292
0.09570661896243292,0.23966942148760328,0.06618962432915922
0.06618962432915922,0.01652892561983471,0.09481216457960645
0.09481216457960645,0.0,0.45438282647584977
0.45438282647584977,0.1652892561983471,0.1824686940966011
0.1824686940966011,0.08264462809917356,0.05724508050089447
0.05724508050089447,0.04132231404958678,0.0026833631484794278
0.0026833631484794278,0.08264462809917356,0.006261180679785332
0.006261180679785332,0.09917355371900827,0.0017889087656529521
0.0017889087656529521,0.05785123966942149,0.007155635062611808
0.007155635062611808,0.008264462809917356,0.008050089445438283
0.008050089445438283,0.04132231404958678,0.12254025044722722
0.12254025044722722,0.008264462809917356,0.6135957066189626
0.6135957066189626,0.024793388429752067,0.0026833631484794278
0.0026833631484794278,0.01652892561983471,0.03220035778175313
0.03220035778175313,0.06611570247933884,0.0026833631484794278
0.0026833631484794278,0.033057851239669415,0.003577817531305904
0.003577817531305904,0.0,0.00894454382826476
0.00894454382826476,0.024793388429752067,0.009838998211091236
0.009838998211091236,0.0,0.05545617173524151
0.05545617173524151,0.01652892561983471,0.003577817531305904
0.003577817531305904,0.09090909090909091,0.0053667262969588556
0.0053667262969588556,0.08264462809917356,0.013416815742397139
0.013416815742397139,0.07438016528925619,0.011627906976744186
0.011627906976744186,0.01652892561983471,0.011627906976744186
